customer_id,cashier_id,type,time,day,price,payment_type
CUST000043,4,Electronics,23 47,Thursday,17811.28,UPI
CUST000044,5,Toys Games,03 17,Tuesday,2522.65,CARD
CUST000045,4,Sports Fitness,01 15,Friday,13673.18,UPI
CUST000046,3,Electronics,11 37,Monday,7081.04,CARD
CUST000047,6,Toys Games,13 34,Monday,2929.44,CASH
CUST000048,3,Books Stationery,12 33,Thursday,1122.60,UPI
CUST000049,3,Sports Fitness,14 13,Friday,3164.87,CARD
CUST000050,1,Home Kitchen,23 56,Sunday,6283.86,UPI
CUST000051,3,Books Stationery,18 35,Saturday,1403.52,CASH
CUST000052,5,Home Kitchen,01 27,Friday,1207.95,UPI
CUST000053,2,Home Kitchen,17 21,Saturday,770.20,UPI
CUST000054,5,Food,04 51,Saturday,301.25,CASH
CUST000055,2,Fashion,07 51,Thursday,2215.46,CASH
CUST000056,6,Fashion,23 16,Friday,4775.05,CARD
CUST000057,6,Beauty Personal Care,00 27,Thursday,647.16,CASH
CUST000058,1,Electronics,08 28,Sunday,35589.97,CARD
CUST000059,3,Fashion,18 26,Monday,2891.56,UPI
CUST000060,4,Healthcare,05 17,Friday,4227.49,CASH
CUST000061,1,Home Kitchen,00 45,Monday,9689.87,CASH
CUST000062,3,Beauty Personal Care,12 32,Wednesday,372.17,UPI
CUST000063,5,Books Stationery,09 52,Wednesday,1616.75,CARD
CUST000064,6,Books Stationery,00 14,Thursday,697.61,CASH
CUST000065,1,Fashion,16 57,Monday,1405.77,UPI
CUST000066,6,Electronics,09 57,Sunday,3919.62,CARD
CUST000067,3,Sports Fitness,15 00,Monday,10509.72,CARD
CUST000068,1,Electronics,15 38,Monday,26018.29,UPI
CUST000069,5,Healthcare,11 17,Wednesday,960.99,CASH
CUST000070,4,Sports Fitness,09 19,Monday,2858.83,CASH
CUST000071,3,Home Kitchen,21 03,Monday,3283.00,UPI
CUST000072,6,Fashion,16 30,Thursday,3631.23,CASH
CUST000073,5,Fashion,18 55,Wednesday,3191.76,CASH
CUST000074,3,Books Stationery,20 58,Tuesday,1808.98,UPI
CUST000075,4,Books Stationery,15 58,Thursday,1821.04,UPI
CUST000076,4,Food,02 41,Monday,350.72,CASH
CUST000077,1,Beauty Personal Care,12 17,Monday,2386.05,UPI
CUST000078,6,Healthcare,18 59,Tuesday,3654.12,CASH
CUST000079,2,Healthcare,02 16,Thursday,1161.66,CARD
CUST000080,6,Electronics,23 04,Friday,31116.93,CASH
CUST000081,5,Food,06 31,Sunday,774.68,CARD
CUST000082,2,Food,00 38,Wednesday,694.93,CASH
CUST000083,6,Home Kitchen,09 12,Wednesday,3954.38,CASH
CUST000084,3,Toys Games,03 18,Thursday,2824.10,CASH
CUST000085,6,Sports Fitness,15 19,Wednesday,12466.08,UPI
CUST000086,2,Beauty Personal Care,15 38,Saturday,1726.90,CASH
CUST000087,3,Food,15 33,Sunday,597.83,CARD
CUST000088,4,Home Kitchen,01 52,Saturday,1542.88,UPI
CUST000089,1,Sports Fitness,18 08,Sunday,8553.13,CASH
CUST000090,6,Healthcare,22 26,Monday,1707.81,CASH
CUST000091,6,Home Kitchen,22 28,Wednesday,6511.15,CASH
CUST000092,4,Grocery,15 18,Tuesday,1679.95,UPI
CUST000093,2,Healthcare,07 31,Thursday,2479.90,CASH
CUST000094,1,Food,05 20,Friday,204.28,CASH
CUST000095,2,Beauty Personal Care,23 47,Saturday,211.07,CARD
CUST000096,1,Sports Fitness,11 54,Friday,4345.78,CARD
CUST000097,2,Fashion,19 31,Tuesday,2504.94,CARD
CUST000098,3,Beauty Personal Care,12 03,Wednesday,907.02,UPI
CUST000099,5,Home Kitchen,12 26,Saturday,5890.12,CARD
CUST000100,1,Grocery,11 41,Monday,564.90,UPI
CUST000101,6,Food,19 14,Thursday,386.75,CASH
CUST000102,2,Healthcare,11 06,Wednesday,3019.45,CASH
CUST000103,2,Grocery,15 56,Tuesday,2449.16,CASH
CUST000104,5,Toys Games,23 44,Friday,1229.70,CARD
CUST000105,1,Beauty Personal Care,10 32,Friday,774.28,UPI
CUST000106,3,Electronics,01 09,Saturday,35795.53,UPI
CUST000107,1,Books Stationery,08 07,Saturday,1396.77,CASH
CUST000108,5,Fashion,15 37,Tuesday,1168.05,CARD
CUST000109,3,Toys Games,23 25,Thursday,2794.18,CASH
CUST000110,3,Healthcare,08 05,Monday,3371.33,UPI
CUST000111,2,Sports Fitness,19 43,Friday,13450.64,UPI
CUST000112,1,Fashion,12 48,Sunday,1583.03,CARD
CUST000113,5,Beauty Personal Care,11 19,Thursday,2267.59,UPI
CUST000114,5,Fashion,16 47,Friday,1659.33,CARD
CUST000115,3,Fashion,09 21,Sunday,3521.39,CASH
CUST000116,1,Grocery,19 06,Tuesday,1917.02,CARD
CUST000117,5,Books Stationery,22 41,Tuesday,896.54,UPI
CUST000118,6,Toys Games,11 49,Monday,790.67,CARD
CUST000119,3,Toys Games,05 33,Saturday,3755.24,CASH
CUST000120,3,Books Stationery,10 07,Tuesday,1347.33,UPI
CUST000121,2,Home Kitchen,05 02,Tuesday,8173.64,CARD
CUST000122,4,Books Stationery,11 01,Saturday,270.57,CASH
CUST000123,4,Beauty Personal Care,16 06,Wednesday,629.40,CASH
CUST000124,5,Toys Games,03 25,Wednesday,1701.12,UPI
CUST000125,3,Sports Fitness,11 43,Sunday,5328.53,CASH
CUST000126,6,Food,03 10,Friday,323.36,CARD
CUST000127,4,Sports Fitness,09 10,Tuesday,10040.39,CARD
CUST000128,2,Toys Games,09 53,Tuesday,3667.96,UPI
CUST000129,1,Electronics,15 57,Sunday,23170.78,CARD
CUST000130,5,Sports Fitness,20 20,Friday,8814.45,UPI
CUST000131,5,Healthcare,16 25,Saturday,4034.30,CASH
CUST000132,6,Beauty Personal Care,20 57,Wednesday,535.01,UPI
CUST000133,2,Home Kitchen,10 35,Thursday,8077.93,UPI
CUST000134,4,Sports Fitness,00 43,Monday,13305.61,CARD
CUST000135,3,Sports Fitness,06 34,Monday,10032.49,UPI
CUST000136,6,Grocery,16 59,Saturday,2203.96,UPI
CUST000137,2,Healthcare,05 25,Tuesday,3698.87,UPI
CUST000138,1,Home Kitchen,20 23,Monday,8950.78,UPI
CUST000139,3,Sports Fitness,00 48,Sunday,5107.34,CASH
CUST000140,4,Home Kitchen,06 13,Saturday,6172.15,CASH
CUST000141,2,Grocery,17 43,Monday,1818.26,UPI
CUST000142,4,Fashion,06 52,Wednesday,4137.05,UPI
CUST000143,6,Beauty Personal Care,23 58,Wednesday,247.59,UPI
CUST000144,6,Home Kitchen,14 46,Tuesday,5612.06,CASH
CUST000145,2,Beauty Personal Care,00 09,Monday,827.05,CARD
CUST000146,2,Electronics,00 26,Saturday,25747.60,CASH
CUST000147,5,Fashion,20 36,Tuesday,1192.22,UPI
CUST000148,2,Fashion,22 18,Monday,3400.15,UPI
CUST000149,3,Sports Fitness,08 11,Thursday,1119.04,CARD
CUST000150,4,Food,02 55,Monday,300.57,UPI
CUST000151,1,Healthcare,18 18,Friday,4859.44,CARD
CUST000152,6,Beauty Personal Care,14 57,Wednesday,2825.47,CASH
CUST000153,4,Electronics,07 58,Wednesday,26955.47,CARD
CUST000154,4,Fashion,10 04,Wednesday,2512.90,CASH
CUST000155,4,Books Stationery,14 56,Tuesday,457.87,UPI
CUST000156,1,Grocery,14 22,Monday,1372.89,CARD
CUST000157,3,Fashion,16 52,Wednesday,2018.61,UPI
CUST000158,2,Toys Games,04 58,Sunday,4646.16,CASH
CUST000159,3,Healthcare,00 31,Monday,4576.34,CARD
CUST000160,1,Sports Fitness,02 08,Sunday,1153.20,CARD
CUST000161,3,Books Stationery,17 35,Tuesday,528.71,CARD
CUST000162,4,Grocery,20 02,Monday,1112.92,CARD
CUST000163,3,Food,11 29,Wednesday,157.49,CASH
CUST000164,3,Grocery,02 17,Saturday,2232.73,CASH
CUST000165,4,Fashion,23 59,Wednesday,653.80,CARD
CUST000166,1,Toys Games,00 43,Friday,1755.30,CARD
CUST000167,6,Home Kitchen,14 02,Saturday,6959.25,CARD
CUST000168,2,Grocery,09 37,Wednesday,1099.24,UPI
CUST000169,3,Grocery,12 07,Thursday,1216.05,UPI
CUST000170,1,Healthcare,23 22,Wednesday,2400.58,CARD
CUST000171,3,Home Kitchen,05 59,Thursday,9098.01,CASH
CUST000172,2,Grocery,20 51,Tuesday,815.92,UPI
CUST000173,3,Food,13 53,Wednesday,315.62,UPI
CUST000174,4,Sports Fitness,20 11,Friday,14841.06,CASH
CUST000175,2,Home Kitchen,15 26,Thursday,1082.12,CASH
CUST000176,5,Books Stationery,08 03,Monday,1704.24,CASH
CUST000177,3,Beauty Personal Care,23 55,Wednesday,940.83,CASH
CUST000178,5,Healthcare,21 06,Monday,2377.97,UPI
CUST000179,6,Grocery,11 00,Friday,2551.02,CASH
CUST000180,5,Fashion,07 20,Friday,2558.00,CARD
CUST000181,6,Books Stationery,04 27,Thursday,703.70,CASH
CUST000182,4,Books Stationery,17 47,Saturday,1888.41,CASH
CUST000183,3,Toys Games,00 06,Sunday,1436.68,CARD
CUST000184,1,Food,15 49,Friday,693.38,UPI
CUST000185,5,Food,19 42,Wednesday,377.77,UPI
CUST000186,3,Grocery,23 57,Thursday,170.84,CARD
CUST000187,4,Home Kitchen,02 12,Tuesday,6835.61,UPI
CUST000188,1,Beauty Personal Care,22 13,Thursday,2440.05,CASH
CUST000189,4,Healthcare,22 01,Friday,966.53,UPI
CUST000190,3,Food,14 59,Friday,182.74,CARD
CUST000191,2,Sports Fitness,14 17,Wednesday,5725.58,CARD
CUST000192,1,Beauty Personal Care,13 41,Sunday,1657.95,CASH
CUST000193,6,Electronics,11 40,Monday,35380.79,CARD
CUST000194,3,Healthcare,03 49,Sunday,2035.90,CASH
CUST000195,1,Food,19 05,Thursday,514.83,CASH
CUST000196,6,Grocery,18 47,Tuesday,993.50,CASH
CUST000197,3,Food,04 52,Monday,790.49,UPI
CUST000198,2,Electronics,14 39,Sunday,43933.77,CARD
CUST000199,1,Electronics,17 49,Friday,27533.43,UPI
CUST000200,5,Sports Fitness,00 00,Monday,8711.19,CARD
CUST000201,5,Healthcare,20 23,Thursday,1112.49,UPI
CUST000202,2,Sports Fitness,05 49,Friday,14816.17,CARD
CUST000203,2,Home Kitchen,16 47,Saturday,1330.18,CASH
CUST000204,2,Electronics,20 31,Friday,14616.66,UPI
CUST000205,4,Home Kitchen,20 19,Tuesday,2447.71,UPI
CUST000206,4,Sports Fitness,16 15,Sunday,5125.40,CASH
CUST000207,3,Toys Games,06 29,Friday,970.12,UPI
CUST000208,6,Home Kitchen,14 20,Tuesday,5698.56,CARD
CUST000209,3,Electronics,22 54,Sunday,2861.69,CASH
CUST000210,1,Fashion,13 52,Wednesday,2498.51,CARD
CUST000211,4,Toys Games,12 05,Wednesday,4881.72,CASH
CUST000212,5,Books Stationery,13 20,Wednesday,1169.20,UPI
CUST000213,6,Healthcare,01 11,Sunday,2385.12,UPI
CUST000214,4,Grocery,23 24,Saturday,2610.81,CASH
CUST000215,6,Books Stationery,17 10,Saturday,1830.07,CARD
CUST000216,4,Food,21 54,Sunday,177.60,CASH
CUST000217,1,Toys Games,15 41,Saturday,1776.35,UPI
CUST000218,2,Sports Fitness,19 47,Friday,2156.10,CARD
CUST000219,1,Food,01 04,Monday,147.33,UPI
CUST000220,2,Fashion,18 28,Thursday,2982.21,CARD
CUST000221,5,Fashion,10 39,Monday,3991.41,CASH
CUST000222,3,Fashion,02 15,Tuesday,1915.82,CARD
CUST000223,6,Sports Fitness,22 52,Monday,2358.25,UPI
CUST000224,6,Sports Fitness,19 51,Monday,3507.63,UPI
CUST000225,2,Electronics,01 18,Tuesday,35352.17,CARD
CUST000226,4,Sports Fitness,09 53,Friday,13736.48,CARD
CUST000227,3,Electronics,09 50,Saturday,7866.37,UPI
CUST000228,4,Home Kitchen,16 48,Monday,7613.53,CARD
CUST000229,4,Electronics,18 31,Wednesday,15089.22,UPI
CUST000230,2,Fashion,15 44,Sunday,3676.14,UPI
CUST000231,2,Toys Games,14 10,Tuesday,1469.28,CASH
CUST000232,6,Healthcare,18 18,Saturday,2525.46,UPI
CUST000233,3,Beauty Personal Care,06 55,Monday,1193.67,CARD
CUST000234,5,Sports Fitness,00 51,Thursday,9211.30,CARD
CUST000235,4,Grocery,15 56,Thursday,1719.15,CARD
CUST000236,4,Sports Fitness,19 50,Sunday,5599.47,CARD
CUST000237,3,Toys Games,01 59,Monday,4849.02,UPI
CUST000238,6,Grocery,21 14,Sunday,671.96,UPI
CUST000239,4,Home Kitchen,20 05,Friday,2379.92,CASH
CUST000240,5,Beauty Personal Care,01 12,Sunday,443.77,UPI
CUST000241,6,Home Kitchen,10 46,Tuesday,2023.59,UPI
CUST000242,4,Electronics,05 56,Monday,33287.73,CASH
CUST000243,5,Books Stationery,11 20,Wednesday,981.91,UPI
CUST000244,5,Beauty Personal Care,07 43,Sunday,832.27,CASH
CUST000245,1,Food,20 49,Thursday,86.85,UPI
CUST000246,3,Toys Games,04 19,Saturday,1550.22,CARD
CUST000247,2,Beauty Personal Care,10 41,Saturday,2638.87,CASH
CUST000248,2,Grocery,10 02,Sunday,513.81,UPI
CUST000249,2,Beauty Personal Care,19 53,Monday,1340.66,CASH
CUST000250,3,Food,20 50,Saturday,738.04,UPI
CUST000251,3,Grocery,15 36,Wednesday,2799.78,CARD
CUST000252,2,Beauty Personal Care,19 03,Saturday,2267.19,UPI
CUST000253,2,Beauty Personal Care,17 16,Saturday,1610.94,CARD
CUST000254,6,Healthcare,18 24,Thursday,3740.87,CARD
CUST000255,6,Toys Games,16 51,Wednesday,4914.01,UPI
CUST000256,3,Food,15 34,Sunday,746.19,UPI
CUST000257,3,Books Stationery,07 00,Thursday,1445.56,CARD
CUST000258,1,Home Kitchen,10 23,Tuesday,6664.71,UPI
CUST000259,3,Books Stationery,14 06,Friday,1270.76,UPI
CUST000260,1,Home Kitchen,04 41,Thursday,1648.48,CASH
CUST000261,6,Books Stationery,15 19,Wednesday,340.46,CARD
CUST000262,2,Books Stationery,11 42,Monday,512.42,CASH
CUST000263,3,Toys Games,02 48,Sunday,1076.23,UPI
CUST000264,6,Fashion,03 21,Sunday,3525.81,UPI
CUST000265,1,Fashion,04 32,Thursday,1759.47,UPI
CUST000266,5,Sports Fitness,11 12,Monday,654.21,CARD
CUST000267,2,Beauty Personal Care,03 19,Saturday,654.38,CARD
CUST000268,2,Food,07 04,Monday,504.80,UPI
CUST000269,6,Food,01 44,Monday,485.93,CARD
CUST000270,4,Healthcare,16 21,Wednesday,279.65,UPI
CUST000271,4,Food,00 11,Monday,590.06,UPI
CUST000272,4,Food,13 50,Wednesday,792.31,UPI
CUST000273,1,Grocery,20 00,Wednesday,1340.10,UPI
CUST000274,2,Grocery,14 35,Tuesday,2955.45,UPI
CUST000275,5,Toys Games,08 25,Monday,2680.04,CARD
CUST000276,1,Healthcare,15 46,Saturday,4315.93,CARD
CUST000277,1,Fashion,19 56,Tuesday,2573.20,CARD
CUST000278,5,Home Kitchen,05 15,Sunday,9651.10,CARD
CUST000279,1,Beauty Personal Care,08 22,Wednesday,1402.27,CASH
CUST000280,2,Grocery,07 08,Wednesday,2035.14,CASH
CUST000281,4,Toys Games,20 53,Tuesday,3692.51,UPI
CUST000282,4,Grocery,00 47,Monday,2056.56,UPI
CUST000283,5,Books Stationery,14 40,Sunday,1747.85,CASH
CUST000284,1,Books Stationery,19 12,Sunday,308.42,CASH
CUST000285,3,Electronics,03 36,Saturday,46044.02,UPI
CUST000286,6,Beauty Personal Care,05 29,Friday,2778.77,CARD
CUST000287,2,Beauty Personal Care,13 05,Saturday,1090.76,CASH
CUST000288,5,Food,09 57,Wednesday,749.46,CARD
CUST000289,3,Sports Fitness,14 23,Friday,5046.38,CARD
CUST000290,4,Beauty Personal Care,22 06,Sunday,212.22,CARD
CUST000291,3,Healthcare,12 23,Thursday,2179.71,CARD
CUST000292,3,Books Stationery,19 33,Saturday,329.89,CARD
CUST000293,4,Fashion,07 05,Monday,4200.02,CARD
CUST000294,3,Home Kitchen,09 36,Sunday,9839.48,CASH
CUST000295,1,Beauty Personal Care,00 05,Thursday,1461.12,UPI
CUST000296,2,Toys Games,22 27,Saturday,514.63,CASH
CUST000297,2,Electronics,21 47,Wednesday,38977.17,UPI
CUST000298,1,Electronics,12 05,Tuesday,8076.13,CARD
CUST000299,4,Grocery,10 36,Monday,1209.53,CARD
CUST000300,4,Sports Fitness,15 26,Monday,9993.91,UPI
CUST000301,5,Grocery,16 12,Friday,2812.17,CASH
CUST000302,4,Toys Games,13 04,Wednesday,1075.05,UPI
CUST000303,1,Grocery,06 04,Sunday,1479.38,CASH
CUST000304,5,Home Kitchen,07 55,Tuesday,3149.06,CASH
CUST000305,6,Sports Fitness,03 01,Sunday,9071.04,UPI
CUST000306,4,Food,01 03,Wednesday,598.40,CASH
CUST000307,2,Healthcare,02 53,Thursday,509.71,UPI
CUST000308,1,Beauty Personal Care,02 10,Friday,1516.66,CASH
CUST000309,3,Electronics,08 11,Wednesday,12875.82,CASH
CUST000310,6,Healthcare,10 48,Friday,2242.54,UPI
CUST000311,3,Fashion,17 43,Thursday,3553.20,UPI
CUST000312,6,Electronics,22 08,Sunday,35964.94,CARD
CUST000313,5,Sports Fitness,18 34,Monday,6417.84,CASH
CUST000314,6,Sports Fitness,07 01,Wednesday,11445.68,CARD
CUST000315,4,Electronics,21 22,Saturday,22406.80,CASH
CUST000316,2,Home Kitchen,07 35,Friday,7644.59,UPI
CUST000317,4,Electronics,12 32,Wednesday,24549.93,UPI
CUST000318,5,Electronics,19 45,Sunday,26663.36,UPI
CUST000319,2,Beauty Personal Care,08 58,Thursday,2242.35,UPI
CUST000320,5,Home Kitchen,21 28,Friday,4566.88,CASH
CUST000321,6,Healthcare,23 08,Wednesday,946.38,UPI
CUST000322,3,Food,09 14,Monday,74.09,CARD
CUST000323,2,Beauty Personal Care,21 21,Thursday,1103.35,UPI
CUST000324,2,Sports Fitness,18 52,Sunday,5459.06,UPI
CUST000325,5,Food,23 12,Sunday,152.85,UPI
CUST000326,6,Food,02 07,Tuesday,417.56,CASH
CUST000327,1,Home Kitchen,17 41,Wednesday,1881.27,CASH
CUST000328,4,Grocery,11 13,Friday,535.54,CASH
CUST000329,2,Food,02 28,Wednesday,712.11,UPI
CUST000330,6,Fashion,00 18,Thursday,2060.90,CARD
CUST000331,6,Home Kitchen,11 57,Friday,9494.28,CASH
CUST000332,5,Books Stationery,22 35,Monday,797.76,CASH
CUST000333,5,Toys Games,21 54,Friday,4006.53,CASH
CUST000334,5,Sports Fitness,14 38,Wednesday,11462.20,CASH
CUST000335,4,Food,05 36,Saturday,539.15,CARD
CUST000336,4,Books Stationery,17 12,Tuesday,137.89,UPI
CUST000337,4,Grocery,19 21,Wednesday,1528.67,CARD
CUST000338,4,Fashion,15 36,Thursday,3218.76,CASH
CUST000339,1,Healthcare,16 14,Friday,4682.44,UPI
CUST000340,4,Electronics,22 19,Saturday,23549.12,CARD
CUST000341,6,Books Stationery,08 06,Monday,1029.10,CASH
CUST000342,3,Healthcare,01 19,Wednesday,2941.15,CARD
CUST000343,1,Books Stationery,19 43,Tuesday,1545.68,CASH
CUST000344,1,Home Kitchen,17 39,Tuesday,8645.01,CASH
CUST000345,3,Books Stationery,00 59,Sunday,1635.35,UPI
CUST000346,1,Fashion,07 28,Thursday,3775.17,CARD
CUST000347,4,Books Stationery,11 56,Saturday,261.67,CASH
CUST000348,5,Home Kitchen,22 02,Thursday,420.11,CARD
CUST000349,2,Fashion,09 48,Saturday,4294.86,UPI
CUST000350,3,Food,21 28,Tuesday,769.49,CARD
CUST000351,4,Healthcare,18 14,Tuesday,306.93,UPI
CUST000352,2,Home Kitchen,22 51,Tuesday,2148.09,CARD
CUST000353,2,Healthcare,11 51,Saturday,2114.84,CARD
CUST000354,6,Home Kitchen,10 45,Thursday,6983.64,UPI
CUST000355,2,Toys Games,05 15,Tuesday,844.30,CASH
CUST000356,1,Sports Fitness,09 34,Sunday,6658.56,CASH
CUST000357,4,Grocery,10 25,Monday,1077.34,CASH
CUST000358,1,Home Kitchen,00 13,Tuesday,9045.07,CASH
CUST000359,4,Food,05 09,Thursday,103.17,CASH
CUST000360,2,Grocery,03 07,Saturday,2520.99,CARD
CUST000361,1,Toys Games,02 28,Friday,4513.40,UPI
CUST000362,1,Books Stationery,08 18,Sunday,1275.34,CASH
CUST000363,4,Books Stationery,08 35,Thursday,1965.56,UPI
CUST000364,1,Healthcare,03 21,Thursday,2489.70,CARD
CUST000365,2,Fashion,22 42,Thursday,2403.17,UPI
CUST000366,3,Books Stationery,11 44,Wednesday,1542.07,CASH
CUST000367,6,Fashion,11 15,Monday,3639.13,UPI
CUST000368,1,Beauty Personal Care,08 19,Wednesday,1026.60,CASH
CUST000369,3,Toys Games,16 23,Thursday,3386.84,CASH
CUST000370,3,Books Stationery,12 21,Monday,687.82,CASH
CUST000371,2,Books Stationery,19 21,Friday,726.93,UPI
CUST000372,1,Home Kitchen,18 12,Friday,4553.08,CARD
CUST000373,1,Fashion,17 05,Wednesday,3925.14,CASH
CUST000374,4,Sports Fitness,04 55,Wednesday,1161.19,CARD
CUST000375,1,Electronics,03 39,Thursday,1562.31,CASH
CUST000376,3,Healthcare,02 39,Sunday,1277.20,CASH
CUST000377,2,Food,06 53,Monday,112.90,UPI
CUST000378,3,Healthcare,16 26,Thursday,1971.31,UPI
CUST000379,4,Toys Games,20 25,Saturday,4957.25,CARD
CUST000380,6,Healthcare,12 22,Sunday,4960.13,CARD
CUST000381,4,Beauty Personal Care,00 06,Friday,2165.81,UPI
CUST000382,4,Grocery,04 00,Saturday,1014.10,CASH
CUST000383,3,Sports Fitness,07 15,Tuesday,2248.08,CARD
CUST000384,4,Electronics,20 02,Friday,13120.24,UPI
CUST000385,1,Grocery,13 22,Sunday,2794.17,UPI
CUST000386,4,Beauty Personal Care,17 07,Friday,2426.60,CARD
CUST000387,1,Fashion,13 18,Wednesday,2569.46,UPI
CUST000388,4,Electronics,22 27,Thursday,47148.34,CASH
CUST000389,6,Sports Fitness,11 48,Wednesday,4349.80,UPI
CUST000390,1,Food,17 22,Thursday,332.05,CASH
CUST000391,6,Sports Fitness,06 56,Monday,13885.01,CARD
CUST000392,1,Sports Fitness,06 45,Wednesday,11914.19,UPI
CUST000393,3,Fashion,12 32,Tuesday,2908.63,CARD
CUST000394,3,Beauty Personal Care,17 50,Thursday,674.58,CARD
CUST000395,4,Toys Games,00 07,Wednesday,3233.36,CASH
CUST000396,5,Books Stationery,10 09,Monday,1486.37,UPI
CUST000397,6,Books Stationery,05 52,Tuesday,1574.40,CARD
CUST000398,3,Toys Games,17 59,Friday,1349.07,UPI
CUST000399,6,Sports Fitness,23 46,Saturday,510.34,CASH
CUST000400,6,Healthcare,17 34,Sunday,4596.38,CARD
CUST000401,2,Healthcare,10 22,Tuesday,1792.59,CARD
CUST000402,1,Healthcare,12 40,Tuesday,2556.11,CARD
CUST000403,5,Home Kitchen,22 09,Saturday,2087.07,CASH
CUST000404,1,Healthcare,01 43,Tuesday,4587.02,CASH
CUST000405,1,Grocery,14 26,Saturday,1074.29,UPI
CUST000406,4,Fashion,03 10,Sunday,1869.75,CARD
CUST000407,5,Food,11 20,Saturday,341.28,CARD
CUST000408,2,Books Stationery,14 05,Sunday,1500.98,CASH
CUST000409,3,Fashion,05 15,Friday,3472.19,CASH
CUST000410,6,Healthcare,01 17,Wednesday,2855.16,UPI
CUST000411,6,Electronics,18 34,Wednesday,36398.85,CARD
CUST000412,6,Sports Fitness,01 02,Wednesday,8260.33,UPI
CUST000413,6,Healthcare,22 22,Friday,2198.16,CASH
CUST000414,1,Electronics,13 52,Sunday,14824.70,UPI
CUST000415,1,Grocery,04 25,Wednesday,1139.62,CARD
CUST000416,2,Sports Fitness,02 57,Sunday,10395.29,CASH
CUST000417,3,Sports Fitness,16 19,Tuesday,3259.85,UPI
CUST000418,1,Electronics,09 24,Monday,19641.94,UPI
CUST000419,3,Home Kitchen,03 14,Wednesday,4531.39,CARD
CUST000420,4,Food,14 03,Monday,346.34,UPI
CUST000421,6,Electronics,23 07,Thursday,44856.01,UPI
CUST000422,3,Food,00 17,Saturday,575.12,CASH
CUST000423,5,Books Stationery,21 01,Thursday,1866.24,CARD
CUST000424,3,Books Stationery,12 28,Friday,657.21,CASH
CUST000425,5,Beauty Personal Care,12 07,Saturday,2403.41,CASH
CUST000426,2,Toys Games,21 36,Monday,2454.44,CASH
CUST000427,4,Electronics,04 53,Saturday,12694.32,CARD
CUST000428,4,Food,04 48,Thursday,724.60,CARD
CUST000429,3,Grocery,01 00,Monday,1019.57,CASH
CUST000430,4,Electronics,14 08,Thursday,49465.17,CASH
CUST000431,2,Books Stationery,19 11,Monday,238.60,CASH
CUST000432,1,Food,17 34,Thursday,210.23,UPI
CUST000433,3,Books Stationery,18 42,Sunday,653.84,CARD
CUST000434,4,Toys Games,01 31,Tuesday,1095.03,CASH
CUST000435,4,Fashion,07 06,Thursday,3950.24,CARD
