customer_id,cashier_id,type,time,day,price,payment_type
CUST000110,6,Sports Fitness,05 39,Saturday,10026.61,UPI
CUST000111,1,Electronics,02 21,Friday,11382.58,CASH
CUST000112,1,Electronics,00 58,Saturday,11955.09,UPI
CUST000113,5,Grocery,18 55,Wednesday,1823.58,CASH
CUST000114,6,Healthcare,23 44,Thursday,412.65,UPI
CUST000115,1,Electronics,14 02,Thursday,6198.72,CARD
CUST000116,1,Food,22 00,Saturday,558.61,CASH
CUST000117,4,Fashion,06 11,Sunday,1120.94,CARD
CUST000118,2,Books Stationery,13 36,Saturday,487.85,UPI
CUST000119,1,Food,21 59,Wednesday,217.49,CARD
CUST000120,6,Beauty Personal Care,15 53,Sunday,1202.65,CASH
CUST000121,6,Grocery,06 41,Wednesday,1469.13,UPI
CUST000122,5,Food,20 33,Tuesday,54.38,CARD
CUST000123,2,Beauty Personal Care,19 47,Monday,792.64,CASH
CUST000124,3,Fashion,14 15,Sunday,4583.29,UPI
CUST000125,2,Healthcare,20 21,Sunday,1662.28,UPI
CUST000126,4,Electronics,03 01,Wednesday,32838.80,UPI
CUST000127,5,Books Stationery,00 41,Thursday,1274.36,CARD
CUST000128,6,Electronics,09 06,Tuesday,41876.98,UPI
CUST000129,3,Home Kitchen,16 47,Wednesday,1186.34,CASH
CUST000130,1,Electronics,03 04,Friday,19480.22,UPI
CUST000131,6,Beauty Personal Care,03 48,Sunday,552.55,CARD
CUST000132,5,Home Kitchen,17 08,Wednesday,9248.08,CARD
CUST000133,4,Home Kitchen,21 16,Wednesday,4510.18,CASH
CUST000134,3,Fashion,00 47,Friday,2144.62,CASH
CUST000135,3,Home Kitchen,21 09,Monday,1028.01,CARD
CUST000136,4,Electronics,12 19,Monday,28362.10,CASH
CUST000137,3,Books Stationery,07 40,Monday,1989.86,CARD
CUST000138,1,Fashion,02 54,Friday,1300.09,CASH
CUST000139,1,Home Kitchen,04 31,Friday,4925.88,CASH
CUST000140,4,Grocery,07 22,Sunday,2648.10,UPI
CUST000141,4,Food,05 04,Saturday,445.03,CARD
CUST000142,1,Grocery,12 11,Wednesday,2423.87,CARD
CUST000143,3,Sports Fitness,13 40,Monday,4986.51,UPI
CUST000144,4,Grocery,18 16,Sunday,572.52,UPI
CUST000145,6,Electronics,04 39,Wednesday,27268.90,CASH
CUST000146,5,Fashion,05 45,Thursday,906.12,CASH
CUST000147,5,Sports Fitness,18 14,Thursday,5996.54,UPI
CUST000148,4,Fashion,12 02,Wednesday,2303.22,UPI
CUST000149,6,Grocery,23 45,Tuesday,625.80,CASH
CUST000150,6,Beauty Personal Care,14 28,Wednesday,1440.37,UPI
CUST000151,4,Food,13 37,Thursday,273.86,CARD
CUST000152,4,Toys Games,08 09,Thursday,819.28,CASH
CUST000153,6,Beauty Personal Care,00 01,Thursday,2847.83,CASH
CUST000154,4,Home Kitchen,20 29,Sunday,4104.94,CASH
CUST000155,1,Grocery,17 00,Friday,1058.88,CARD
CUST000156,4,Grocery,11 29,Friday,251.14,CASH
CUST000157,1,Healthcare,03 12,Thursday,4197.07,CASH
CUST000158,5,Healthcare,18 41,Friday,3680.54,CASH
CUST000159,2,Sports Fitness,20 16,Wednesday,5970.81,UPI
CUST000160,3,Fashion,07 31,Saturday,3628.18,CASH
CUST000161,6,Fashion,17 48,Wednesday,4636.28,CASH
CUST000162,4,Home Kitchen,08 24,Friday,5302.34,CARD
CUST000163,2,Toys Games,20 42,Sunday,3544.82,UPI
CUST000164,6,Sports Fitness,04 22,Tuesday,6231.88,UPI
CUST000165,6,Books Stationery,16 44,Sunday,668.60,CARD
CUST000166,6,Healthcare,23 52,Monday,3905.59,CARD
CUST000167,6,Fashion,15 29,Thursday,1935.00,UPI
CUST000168,5,Fashion,08 03,Monday,2163.95,UPI
CUST000169,5,Grocery,14 00,Saturday,505.68,UPI
CUST000170,5,Home Kitchen,07 12,Tuesday,6896.03,CASH
CUST000171,4,Food,19 28,Saturday,328.64,CASH
CUST000172,1,Beauty Personal Care,10 12,Sunday,1779.99,UPI
CUST000173,2,Healthcare,23 16,Tuesday,1538.61,CASH
CUST000174,2,Toys Games,03 29,Thursday,4347.62,UPI
CUST000175,4,Home Kitchen,23 12,Sunday,7732.49,CASH
CUST000176,2,Books Stationery,23 52,Friday,900.72,UPI
CUST000177,4,Sports Fitness,16 26,Tuesday,4051.14,CARD
CUST000178,6,Fashion,12 46,Sunday,1977.67,CARD
CUST000179,6,Toys Games,06 19,Thursday,3856.67,CARD
CUST000180,5,Grocery,07 27,Monday,2215.88,CARD
CUST000181,5,Home Kitchen,15 17,Monday,1070.47,UPI
CUST000182,1,Healthcare,20 50,Friday,1891.68,CARD
CUST000183,4,Toys Games,06 59,Wednesday,563.76,CARD
CUST000184,6,Fashion,03 32,Friday,4278.64,UPI
CUST000185,2,Grocery,18 00,Saturday,2541.88,CARD
CUST000186,2,Fashion,02 31,Sunday,3823.82,CASH
CUST000187,1,Fashion,07 42,Thursday,4397.65,CASH
CUST000188,4,Home Kitchen,20 42,Wednesday,1368.66,CASH
CUST000189,2,Food,20 57,Monday,303.60,CARD
CUST000190,3,Toys Games,05 25,Sunday,4004.21,UPI
CUST000191,2,Toys Games,20 23,Friday,3236.42,UPI
CUST000192,3,Home Kitchen,23 41,Thursday,2440.51,CARD
CUST000193,5,Electronics,08 16,Tuesday,45187.47,UPI
CUST000194,4,Electronics,12 18,Sunday,39980.33,UPI
CUST000195,2,Beauty Personal Care,19 09,Friday,1535.22,UPI
CUST000196,6,Books Stationery,19 31,Friday,1965.74,UPI
CUST000197,2,Home Kitchen,03 57,Thursday,8241.50,CASH
CUST000198,4,Toys Games,02 22,Friday,3705.57,CARD
CUST000199,2,Beauty Personal Care,18 19,Thursday,2332.84,CARD
CUST000200,4,Toys Games,08 44,Wednesday,1243.41,UPI
CUST000201,4,Toys Games,23 38,Thursday,373.64,CARD
CUST000202,5,Electronics,14 48,Friday,35411.80,CARD
CUST000203,2,Books Stationery,15 37,Sunday,1847.62,CASH
CUST000204,6,Electronics,04 07,Wednesday,21302.85,CASH
CUST000205,6,Food,14 07,Friday,295.75,CARD
CUST000206,6,Electronics,15 59,Monday,37926.32,UPI
CUST000207,1,Books Stationery,08 14,Monday,594.80,CARD
CUST000208,6,Books Stationery,23 50,Monday,1683.22,UPI
CUST000209,4,Toys Games,14 34,Sunday,4959.91,CARD
CUST000210,3,Grocery,16 03,Saturday,2988.92,CASH
CUST000211,2,Beauty Personal Care,13 30,Wednesday,351.80,CASH
CUST000212,2,Beauty Personal Care,08 47,Tuesday,1321.01,CARD
CUST000213,6,Fashion,04 33,Sunday,2511.76,CASH
CUST000214,4,Grocery,13 03,Sunday,2417.91,UPI
CUST000215,4,Books Stationery,03 05,Saturday,1118.78,UPI
CUST000216,5,Healthcare,15 50,Sunday,4086.60,UPI
CUST000217,1,Beauty Personal Care,19 32,Sunday,851.05,CARD
CUST000218,2,Food,05 32,Saturday,691.52,CARD
CUST000219,4,Healthcare,14 08,Friday,4403.60,CARD
CUST000220,6,Grocery,01 44,Monday,1848.58,CASH
CUST000221,2,Toys Games,11 06,Monday,3585.38,UPI
CUST000222,4,Food,00 04,Thursday,636.81,CASH
CUST000223,6,Food,17 41,Wednesday,532.24,CARD
CUST000224,3,Healthcare,23 54,Thursday,433.62,CASH
CUST000225,1,Grocery,05 32,Saturday,1186.86,UPI
CUST000226,6,Home Kitchen,23 14,Thursday,9411.91,CARD
CUST000227,5,Healthcare,11 29,Saturday,4600.10,CASH
CUST000228,6,Books Stationery,12 28,Tuesday,250.67,UPI
CUST000229,2,Fashion,12 12,Wednesday,2318.29,UPI
CUST000230,2,Healthcare,06 41,Friday,1352.49,UPI
CUST000231,6,Beauty Personal Care,22 13,Wednesday,780.30,CARD
CUST000232,3,Electronics,17 50,Monday,23520.00,CASH
CUST000233,3,Electronics,23 14,Monday,4322.87,CARD
CUST000234,2,Food,09 19,Saturday,424.08,UPI
CUST000235,1,Toys Games,06 32,Thursday,4028.15,UPI
CUST000236,1,Beauty Personal Care,21 03,Friday,1285.93,CARD
CUST000237,6,Fashion,02 09,Saturday,4024.92,UPI
CUST000238,3,Electronics,15 37,Thursday,49107.09,CARD
CUST000239,2,Electronics,23 39,Sunday,26700.85,UPI
CUST000240,2,Grocery,06 23,Tuesday,1668.18,CARD
CUST000241,3,Fashion,06 54,Sunday,2452.56,UPI
CUST000242,1,Healthcare,14 45,Tuesday,569.64,CASH
CUST000243,2,Sports Fitness,20 11,Thursday,7394.53,CARD
CUST000244,2,Food,05 18,Wednesday,388.86,UPI
CUST000245,4,Healthcare,16 55,Thursday,4304.82,CARD
CUST000246,6,Toys Games,20 17,Saturday,4762.93,CASH
CUST000247,3,Food,01 57,Tuesday,199.67,UPI
CUST000248,1,Electronics,21 28,Monday,46282.86,UPI
CUST000249,5,Beauty Personal Care,11 26,Saturday,653.34,CARD
CUST000250,2,Home Kitchen,10 30,Wednesday,9648.17,CASH
CUST000251,1,Healthcare,06 43,Friday,2739.97,CASH
CUST000252,6,Books Stationery,16 29,Wednesday,1777.15,CASH
CUST000253,4,Home Kitchen,11 19,Wednesday,2362.00,CARD
CUST000254,4,Grocery,09 41,Saturday,2396.85,CARD
CUST000255,3,Food,03 57,Saturday,117.70,CASH
CUST000256,4,Healthcare,06 26,Sunday,2259.69,CARD
CUST000257,4,Home Kitchen,23 37,Sunday,1520.76,UPI
CUST000258,1,Beauty Personal Care,19 25,Thursday,449.27,CARD
CUST000259,3,Toys Games,09 08,Saturday,3178.28,UPI
CUST000260,5,Sports Fitness,01 55,Monday,12552.00,UPI
CUST000261,3,Grocery,06 31,Friday,2532.46,CARD
CUST000262,3,Fashion,09 16,Saturday,1837.73,CASH
CUST000263,4,Books Stationery,03 39,Sunday,776.63,UPI
CUST000264,1,Toys Games,13 44,Saturday,3092.78,UPI
CUST000265,3,Fashion,20 24,Tuesday,835.70,CASH
CUST000266,6,Books Stationery,12 39,Wednesday,1406.87,CASH
CUST000267,1,Grocery,02 48,Saturday,2752.51,CASH
CUST000268,4,Fashion,01 55,Saturday,4099.39,UPI
CUST000269,5,Beauty Personal Care,15 43,Tuesday,1737.30,CARD
CUST000270,1,Healthcare,08 07,Monday,3931.19,CASH
CUST000271,3,Books Stationery,07 05,Thursday,1101.98,CASH
CUST000272,4,Books Stationery,22 58,Saturday,1565.71,CASH
CUST000273,2,Home Kitchen,01 49,Friday,6065.35,CASH
CUST000274,3,Sports Fitness,12 17,Sunday,5663.83,UPI
CUST000275,4,Sports Fitness,04 31,Monday,12734.61,CASH
CUST000276,2,Toys Games,11 15,Wednesday,3285.09,CARD
CUST000277,6,Electronics,17 09,Monday,46245.77,CARD
CUST000278,3,Food,01 43,Sunday,327.81,CASH
CUST000279,2,Toys Games,06 34,Friday,1060.28,CASH
CUST000280,5,Food,04 04,Saturday,98.63,CASH
CUST000281,1,Toys Games,23 22,Saturday,4050.24,CASH
CUST000282,4,Fashion,03 10,Sunday,3884.85,UPI
CUST000283,2,Food,20 22,Friday,242.53,UPI
CUST000284,2,Books Stationery,08 20,Wednesday,1625.44,CARD
CUST000285,4,Healthcare,13 49,Thursday,3555.08,UPI
CUST000286,4,Food,00 04,Friday,110.00,CARD
CUST000287,5,Fashion,07 36,Tuesday,1589.04,CARD
CUST000288,2,Books Stationery,21 18,Thursday,307.90,UPI
CUST000289,3,Sports Fitness,11 33,Sunday,9916.25,CASH
CUST000290,6,Food,05 50,Saturday,397.24,CARD
CUST000291,6,Fashion,06 55,Thursday,1245.99,CASH
CUST000292,2,Healthcare,01 05,Wednesday,2914.12,CASH
CUST000293,6,Books Stationery,23 37,Thursday,797.29,CARD
CUST000294,3,Books Stationery,17 19,Wednesday,916.51,UPI
CUST000295,2,Fashion,14 37,Sunday,3137.52,UPI
CUST000296,3,Grocery,21 56,Tuesday,2207.84,CASH
CUST000297,3,Toys Games,18 10,Wednesday,2367.20,UPI
CUST000298,1,Sports Fitness,18 39,Wednesday,12323.24,CARD
CUST000299,1,Fashion,01 27,Wednesday,4523.14,UPI
CUST000300,3,Beauty Personal Care,16 03,Tuesday,958.70,CASH
CUST000301,6,Beauty Personal Care,03 50,Monday,1442.67,UPI
CUST000302,2,Food,20 48,Friday,320.80,CARD
CUST000303,6,Toys Games,22 16,Tuesday,4757.92,UPI
CUST000304,1,Toys Games,19 29,Saturday,1401.50,CASH
CUST000305,6,Sports Fitness,07 37,Tuesday,1566.88,CASH
CUST000306,3,Healthcare,01 39,Saturday,4879.90,CASH
CUST000307,1,Healthcare,19 19,Friday,3190.60,UPI
CUST000308,2,Electronics,14 12,Sunday,12150.79,CASH
CUST000309,2,Grocery,14 55,Tuesday,992.90,CASH
CUST000310,2,Sports Fitness,23 53,Friday,4118.86,CARD
CUST000311,3,Home Kitchen,15 50,Friday,3026.79,UPI
CUST000312,2,Home Kitchen,11 36,Friday,9896.01,UPI
CUST000313,6,Home Kitchen,00 42,Wednesday,2628.23,CASH
CUST000314,4,Home Kitchen,18 55,Tuesday,8079.01,CARD
CUST000315,6,Home Kitchen,23 59,Friday,3581.15,CARD
CUST000316,1,Books Stationery,17 53,Sunday,680.84,CARD
CUST000317,2,Sports Fitness,20 15,Saturday,12699.30,CARD
CUST000318,1,Books Stationery,04 19,Friday,889.54,CARD
CUST000319,3,Electronics,20 38,Wednesday,35461.11,UPI
CUST000320,6,Beauty Personal Care,22 54,Friday,1107.77,CARD
CUST000321,4,Toys Games,06 49,Tuesday,1214.71,CARD
CUST000322,5,Fashion,09 57,Saturday,3073.54,UPI
CUST000323,6,Food,04 06,Tuesday,287.24,CARD
CUST000324,6,Beauty Personal Care,03 55,Saturday,2197.25,CARD
CUST000325,2,Beauty Personal Care,15 06,Friday,2530.11,CASH
CUST000326,3,Beauty Personal Care,20 29,Wednesday,2673.46,CASH
CUST000327,1,Electronics,05 03,Tuesday,8616.95,CARD
CUST000328,1,Grocery,22 12,Tuesday,1665.53,CARD
CUST000329,1,Sports Fitness,06 09,Wednesday,7169.06,UPI
CUST000330,1,Home Kitchen,17 38,Thursday,8676.90,UPI
CUST000331,6,Toys Games,10 57,Sunday,3053.86,CASH
CUST000332,1,Books Stationery,18 00,Thursday,1462.63,CARD
CUST000333,5,Books Stationery,22 17,Monday,630.78,CASH
CUST000334,2,Home Kitchen,04 35,Sunday,5616.68,UPI
CUST000335,6,Healthcare,01 33,Saturday,3487.86,UPI
CUST000336,5,Healthcare,16 25,Monday,882.46,CARD
CUST000337,4,Home Kitchen,13 36,Tuesday,4271.47,UPI
CUST000338,5,Electronics,17 21,Saturday,47214.59,UPI
CUST000339,6,Sports Fitness,02 23,Monday,11722.82,UPI
CUST000340,6,Home Kitchen,18 41,Saturday,442.60,CASH
CUST000341,1,Toys Games,21 12,Thursday,4524.61,CASH
CUST000342,6,Healthcare,03 53,Thursday,3049.87,CARD
CUST000343,2,Fashion,19 08,Thursday,1160.20,CASH
CUST000344,5,Healthcare,14 11,Wednesday,3101.25,CASH
CUST000345,6,Home Kitchen,12 22,Wednesday,7663.04,CARD
CUST000346,6,Grocery,05 27,Wednesday,2782.73,UPI
CUST000347,6,Beauty Personal Care,04 22,Sunday,2608.43,UPI
CUST000348,5,Food,16 41,Monday,353.54,CARD
CUST000349,3,Grocery,13 58,Thursday,470.57,UPI
CUST000350,4,Home Kitchen,08 16,Wednesday,9821.45,CARD
CUST000351,1,Food,03 34,Wednesday,368.91,UPI
CUST000352,5,Food,10 04,Tuesday,440.19,CASH
CUST000353,3,Toys Games,11 35,Wednesday,2698.76,CASH
CUST000354,1,Electronics,10 15,Friday,16019.81,CASH
CUST000355,5,Books Stationery,13 15,Friday,298.69,CARD
CUST000356,4,Sports Fitness,16 39,Thursday,2563.19,UPI
CUST000357,3,Home Kitchen,23 34,Monday,9891.36,UPI
CUST000358,2,Grocery,03 46,Saturday,979.08,CARD
CUST000359,2,Food,04 57,Thursday,251.99,UPI
CUST000360,5,Books Stationery,05 11,Friday,1842.12,CASH
CUST000361,3,Fashion,07 11,Wednesday,3585.91,UPI
CUST000362,5,Home Kitchen,21 24,Thursday,7176.44,UPI
CUST000363,6,Beauty Personal Care,18 55,Monday,1533.36,CARD
CUST000364,6,Grocery,16 17,Friday,806.78,CARD
CUST000365,4,Sports Fitness,14 03,Thursday,914.95,CASH
CUST000366,4,Food,09 32,Monday,637.57,CASH
CUST000367,4,Books Stationery,12 55,Wednesday,292.78,CARD
CUST000368,3,Fashion,00 08,Monday,2561.84,CASH
CUST000369,3,Grocery,19 58,Thursday,652.57,CARD
CUST000370,2,Healthcare,03 40,Wednesday,1282.55,UPI
CUST000371,1,Home Kitchen,03 27,Wednesday,1340.11,CASH
CUST000372,5,Home Kitchen,18 10,Tuesday,7284.48,UPI
CUST000373,4,Beauty Personal Care,12 44,Thursday,1427.96,CASH
CUST000374,3,Beauty Personal Care,03 21,Thursday,1573.04,CARD
CUST000375,4,Beauty Personal Care,04 37,Saturday,2236.67,CASH
CUST000376,6,Fashion,05 41,Wednesday,1852.33,CARD
CUST000377,3,Beauty Personal Care,11 50,Thursday,2672.52,CASH
CUST000378,6,Fashion,00 49,Monday,825.59,CARD
CUST000379,1,Food,13 29,Monday,263.09,CARD
CUST000380,4,Sports Fitness,03 29,Saturday,14231.40,UPI
CUST000381,1,Home Kitchen,06 07,Sunday,2914.81,CASH
CUST000382,4,Electronics,19 07,Thursday,23828.18,UPI
CUST000383,2,Healthcare,18 18,Wednesday,166.50,CARD
CUST000384,5,Healthcare,00 43,Saturday,1081.14,CASH
CUST000385,2,Toys Games,10 55,Wednesday,1483.78,CASH
CUST000386,3,Sports Fitness,10 18,Tuesday,6985.77,UPI
CUST000387,2,Healthcare,02 31,Monday,1147.09,CASH
CUST000388,6,Beauty Personal Care,20 05,Saturday,1826.12,CARD
CUST000389,6,Fashion,15 57,Thursday,4591.26,CARD
CUST000390,2,Sports Fitness,18 36,Thursday,9706.94,UPI
CUST000391,2,Beauty Personal Care,22 06,Saturday,2144.12,CASH
CUST000392,1,Fashion,00 48,Wednesday,1935.03,CARD
CUST000393,4,Healthcare,14 53,Saturday,4987.93,CASH
CUST000394,4,Grocery,10 32,Sunday,2799.44,CARD
CUST000395,5,Food,12 57,Friday,102.34,UPI
CUST000396,3,Food,09 19,Sunday,167.68,UPI
CUST000397,3,Toys Games,03 18,Monday,2043.85,CARD
CUST000398,6,Sports Fitness,11 39,Wednesday,11930.46,UPI
CUST000399,6,Fashion,08 41,Wednesday,3172.44,UPI
CUST000400,6,Books Stationery,09 57,Friday,792.98,UPI
CUST000401,6,Grocery,06 38,Saturday,2591.67,CARD
CUST000402,3,Books Stationery,08 36,Monday,996.39,CASH
CUST000403,4,Grocery,05 20,Friday,460.76,UPI
CUST000404,3,Fashion,22 02,Sunday,2225.84,CASH
CUST000405,5,Sports Fitness,16 50,Wednesday,11472.79,CASH
CUST000406,3,Toys Games,18 08,Wednesday,2856.44,CASH
CUST000407,2,Books Stationery,11 10,Thursday,157.08,UPI
CUST000408,4,Fashion,09 06,Monday,4507.68,UPI
CUST000409,3,Electronics,10 33,Friday,26977.45,CASH
CUST000410,1,Grocery,16 18,Saturday,489.38,UPI
CUST000411,5,Beauty Personal Care,16 28,Thursday,372.01,CARD
CUST000412,4,Fashion,16 36,Tuesday,2576.69,CARD
CUST000413,2,Books Stationery,05 51,Monday,1414.47,CASH
CUST000414,2,Sports Fitness,16 54,Friday,13524.10,UPI
CUST000415,5,Sports Fitness,10 35,Friday,5296.84,UPI
CUST000416,2,Fashion,06 13,Sunday,4746.68,CARD
CUST000417,5,Home Kitchen,13 01,Wednesday,1766.84,CARD
CUST000418,2,Food,21 49,Monday,660.21,CASH
CUST000419,6,Sports Fitness,23 26,Sunday,2210.80,CARD
CUST000420,4,Sports Fitness,14 34,Thursday,4451.29,CASH
CUST000421,5,Fashion,04 11,Thursday,1751.61,CASH
CUST000422,3,Electronics,07 48,Tuesday,38113.94,UPI
CUST000423,2,Beauty Personal Care,04 16,Thursday,1736.32,CARD
CUST000424,5,Sports Fitness,09 47,Thursday,6178.13,UPI
CUST000425,5,Sports Fitness,21 23,Sunday,6975.94,UPI
CUST000426,2,Electronics,20 27,Thursday,19391.33,CARD
CUST000427,3,Books Stationery,20 38,Wednesday,1251.66,CARD
CUST000428,1,Healthcare,16 42,Wednesday,2247.79,CARD
CUST000429,4,Grocery,16 01,Sunday,554.81,CASH
CUST000430,5,Sports Fitness,14 06,Wednesday,14803.69,CASH
CUST000431,3,Home Kitchen,12 19,Wednesday,9021.12,CASH
CUST000432,1,Toys Games,17 25,Saturday,2970.15,UPI
CUST000433,3,Home Kitchen,07 03,Tuesday,3513.11,CASH
