customer_id,cashier_id,type,time,day,price,payment_type
CUST000081,3,Grocery,21 47,Wednesday,231.91,CARD
CUST000082,5,Beauty Personal Care,21 23,Monday,2598.29,CARD
CUST000083,2,Grocery,01 46,Monday,1994.10,UPI
CUST000084,4,Electronics,05 26,Tuesday,10565.90,CASH
CUST000085,2,Food,08 44,Friday,332.13,UPI
CUST000086,6,Food,02 31,Wednesday,254.91,UPI
CUST000087,5,Toys Games,18 19,Sunday,3489.49,CASH
CUST000088,2,Food,00 03,Wednesday,535.98,CARD
CUST000089,1,Beauty Personal Care,14 30,Tuesday,1437.19,CARD
CUST000090,3,Fashion,02 10,Friday,1685.93,CARD
CUST000091,2,Books Stationery,04 27,Tuesday,430.66,CASH
CUST000092,2,Food,04 31,Wednesday,796.83,UPI
CUST000093,4,Beauty Personal Care,08 06,Friday,956.23,CASH
CUST000094,6,Books Stationery,20 09,Wednesday,602.16,CARD
CUST000095,5,Books Stationery,05 03,Friday,1625.22,UPI
CUST000096,2,Electronics,12 51,Sunday,11105.96,CASH
CUST000097,5,Toys Games,11 01,Saturday,2505.69,UPI
CUST000098,5,Toys Games,02 59,Thursday,1348.27,CASH
CUST000099,1,Electronics,10 24,Sunday,45750.58,CARD
CUST000100,6,Toys Games,18 29,Tuesday,3635.78,CARD
CUST000101,3,Sports Fitness,17 46,Wednesday,4775.18,UPI
CUST000102,2,Electronics,08 42,Wednesday,9718.63,CARD
CUST000103,4,Home Kitchen,16 02,Thursday,1715.64,UPI
CUST000104,2,Fashion,14 56,Thursday,3799.56,CARD
CUST000105,1,Home Kitchen,19 04,Sunday,426.28,UPI
CUST000106,4,Sports Fitness,19 52,Wednesday,9275.41,CASH
CUST000107,2,Fashion,05 19,Wednesday,502.43,CASH
CUST000108,3,Sports Fitness,11 51,Tuesday,11558.08,CASH
CUST000109,5,Beauty Personal Care,23 30,Saturday,2177.65,CASH
CUST000110,2,Books Stationery,13 20,Wednesday,1270.11,CASH
CUST000111,3,Home Kitchen,04 14,Wednesday,9326.87,CASH
CUST000112,4,Healthcare,18 51,Sunday,2706.07,UPI
CUST000113,2,Sports Fitness,16 45,Monday,10579.68,CARD
CUST000114,6,Books Stationery,07 41,Thursday,646.18,UPI
CUST000115,4,Toys Games,03 21,Saturday,3348.22,UPI
CUST000116,6,Toys Games,11 39,Tuesday,3083.07,CASH
CUST000117,3,Home Kitchen,19 32,Thursday,4192.74,CASH
CUST000118,2,Grocery,22 28,Thursday,1072.29,UPI
CUST000119,4,Food,20 13,Wednesday,143.40,UPI
CUST000120,4,Grocery,23 30,Monday,1161.49,CARD
CUST000121,4,Fashion,12 54,Tuesday,559.16,UPI
CUST000122,6,Food,07 32,Monday,742.34,UPI
CUST000123,4,Beauty Personal Care,13 49,Thursday,2981.75,CARD
CUST000124,3,Electronics,23 25,Thursday,25743.40,CARD
CUST000125,3,Beauty Personal Care,19 56,Tuesday,577.07,CASH
CUST000126,1,Sports Fitness,09 16,Wednesday,1186.03,UPI
CUST000127,4,Toys Games,11 38,Saturday,3235.03,CASH
CUST000128,6,Grocery,09 38,Wednesday,2423.18,UPI
CUST000129,1,Toys Games,00 16,Thursday,4203.07,CASH
CUST000130,1,Grocery,19 28,Thursday,2789.12,CASH
CUST000131,3,Sports Fitness,13 33,Sunday,10539.56,UPI
CUST000132,2,Home Kitchen,10 29,Wednesday,9071.12,UPI
CUST000133,2,Electronics,06 49,Tuesday,19622.53,CASH
CUST000134,5,Books Stationery,12 24,Thursday,1580.05,CARD
CUST000135,2,Fashion,06 57,Friday,1854.66,CARD
CUST000136,1,Grocery,08 42,Sunday,2915.05,CASH
CUST000137,4,Toys Games,04 07,Friday,518.44,CASH
CUST000138,4,Grocery,13 30,Wednesday,135.09,CARD
CUST000139,3,Sports Fitness,17 32,Wednesday,10483.12,CASH
CUST000140,1,Beauty Personal Care,15 27,Sunday,2498.22,UPI
CUST000141,4,Fashion,17 33,Monday,1611.47,CARD
CUST000142,5,Electronics,07 09,Monday,13826.66,CARD
CUST000143,3,Fashion,18 24,Wednesday,4425.64,UPI
CUST000144,2,Toys Games,17 54,Wednesday,3266.56,CASH
CUST000145,3,Home Kitchen,18 08,Sunday,4356.86,CARD
CUST000146,4,Grocery,00 00,Monday,201.23,CASH
CUST000147,6,Books Stationery,16 53,Tuesday,1179.25,UPI
CUST000148,1,Sports Fitness,15 27,Saturday,3976.48,CARD
CUST000149,3,Home Kitchen,20 53,Monday,568.47,UPI
CUST000150,5,Healthcare,23 59,Sunday,3770.87,UPI
CUST000151,3,Sports Fitness,18 49,Friday,11595.62,UPI
CUST000152,1,Food,13 56,Thursday,419.46,UPI
CUST000153,4,Toys Games,13 29,Monday,3602.71,CASH
CUST000154,6,Grocery,15 08,Monday,1653.89,UPI
CUST000155,1,Home Kitchen,13 15,Tuesday,6112.81,UPI
CUST000156,6,Fashion,07 36,Sunday,1786.61,CARD
CUST000157,6,Electronics,16 40,Monday,31814.61,CARD
CUST000158,1,Sports Fitness,12 49,Wednesday,12679.17,CASH
CUST000159,6,Grocery,22 56,Monday,1046.06,UPI
CUST000160,5,Home Kitchen,10 14,Saturday,5578.45,CASH
CUST000161,6,Electronics,11 27,Friday,26604.21,CARD
CUST000162,4,Toys Games,05 50,Saturday,2089.52,CASH
CUST000163,4,Beauty Personal Care,08 34,Sunday,2626.29,UPI
CUST000164,3,Sports Fitness,03 39,Sunday,13336.45,UPI
CUST000165,1,Healthcare,15 56,Sunday,2709.50,UPI
CUST000166,3,Healthcare,21 06,Monday,2495.09,UPI
CUST000167,5,Grocery,15 34,Tuesday,1585.54,UPI
CUST000168,3,Grocery,09 59,Saturday,2758.28,UPI
CUST000169,3,Healthcare,14 40,Friday,3818.25,CARD
CUST000170,6,Fashion,00 32,Wednesday,2521.54,CARD
CUST000171,1,Food,21 10,Monday,613.43,CASH
CUST000172,1,Fashion,09 05,Monday,2878.97,UPI
CUST000173,6,Books Stationery,22 38,Monday,258.67,UPI
CUST000174,2,Electronics,08 22,Friday,11423.40,UPI
CUST000175,2,Fashion,20 51,Tuesday,1321.96,UPI
CUST000176,4,Grocery,20 37,Monday,2045.70,CARD
CUST000177,6,Electronics,00 39,Saturday,13521.81,CASH
CUST000178,3,Grocery,11 58,Monday,462.62,CASH
CUST000179,4,Healthcare,08 46,Friday,1957.92,CARD
CUST000180,5,Beauty Personal Care,11 18,Friday,2878.13,CARD
CUST000181,1,Food,04 30,Wednesday,288.60,UPI
CUST000182,4,Grocery,13 08,Wednesday,1250.39,CASH
CUST000183,6,Sports Fitness,06 45,Tuesday,4397.37,CARD
CUST000184,4,Food,23 43,Wednesday,560.23,CARD
CUST000185,4,Electronics,17 00,Tuesday,48719.98,UPI
CUST000186,5,Grocery,01 58,Sunday,2121.41,CASH
CUST000187,4,Books Stationery,20 08,Thursday,691.93,CARD
CUST000188,3,Electronics,05 48,Tuesday,2888.20,UPI
CUST000189,5,Grocery,07 55,Tuesday,1734.63,CASH
CUST000190,1,Sports Fitness,21 07,Monday,1745.81,CASH
CUST000191,5,Food,02 48,Friday,66.36,CARD
CUST000192,3,Fashion,07 57,Friday,4805.64,UPI
CUST000193,2,Fashion,06 14,Friday,2966.62,UPI
CUST000194,4,Grocery,03 43,Friday,1045.48,UPI
CUST000195,3,Grocery,13 51,Saturday,529.13,CARD
CUST000196,4,Toys Games,19 47,Thursday,2211.74,UPI
CUST000197,4,Food,18 21,Monday,353.47,CASH
CUST000198,5,Electronics,23 45,Tuesday,41169.48,CARD
CUST000199,6,Electronics,04 51,Sunday,39033.07,CARD
CUST000200,2,Sports Fitness,01 40,Monday,11670.29,UPI
CUST000201,1,Food,22 42,Wednesday,600.62,CARD
CUST000202,2,Sports Fitness,18 30,Thursday,11406.90,CASH
CUST000203,1,Home Kitchen,11 08,Friday,2932.76,UPI
CUST000204,3,Home Kitchen,15 44,Sunday,1839.03,CARD
CUST000205,6,Food,10 02,Monday,175.18,CASH
CUST000206,3,Food,07 11,Tuesday,512.08,CARD
CUST000207,1,Beauty Personal Care,09 19,Sunday,1145.26,UPI
CUST000208,5,Home Kitchen,04 04,Saturday,5334.22,CASH
CUST000209,5,Fashion,23 36,Tuesday,548.97,CARD
CUST000210,2,Fashion,01 05,Sunday,2130.52,CASH
CUST000211,5,Electronics,14 53,Friday,45735.39,UPI
CUST000212,6,Fashion,13 44,Wednesday,726.73,CARD
CUST000213,3,Electronics,18 28,Saturday,16593.08,CARD
CUST000214,6,Food,04 45,Tuesday,253.99,CARD
CUST000215,6,Beauty Personal Care,03 21,Thursday,775.96,CARD
CUST000216,4,Beauty Personal Care,08 31,Thursday,1694.72,CARD
CUST000217,1,Toys Games,01 21,Tuesday,2559.23,CARD
CUST000218,4,Fashion,01 04,Saturday,4549.52,CARD
CUST000219,1,Books Stationery,15 24,Sunday,1936.22,CARD
CUST000220,6,Food,06 12,Wednesday,132.05,CASH
CUST000221,1,Electronics,13 48,Saturday,26223.77,UPI
CUST000222,6,Grocery,22 19,Wednesday,1785.52,UPI
CUST000223,6,Sports Fitness,08 56,Tuesday,10782.44,CASH
CUST000224,5,Beauty Personal Care,22 10,Monday,2602.85,UPI
CUST000225,5,Home Kitchen,06 46,Tuesday,1455.40,CASH
CUST000226,3,Grocery,07 21,Sunday,816.61,CASH
CUST000227,1,Fashion,14 52,Saturday,1299.93,CASH
CUST000228,5,Fashion,08 47,Friday,581.40,CASH
CUST000229,6,Toys Games,03 06,Thursday,985.37,CARD
CUST000230,4,Fashion,04 14,Sunday,3775.47,UPI
CUST000231,3,Electronics,19 07,Tuesday,28037.24,CASH
CUST000232,1,Books Stationery,19 16,Tuesday,1830.76,CARD
CUST000233,1,Books Stationery,09 25,Thursday,1555.60,CARD
CUST000234,6,Home Kitchen,21 37,Saturday,5317.53,CASH
CUST000235,4,Home Kitchen,04 50,Sunday,1583.26,CARD
CUST000236,3,Toys Games,14 58,Monday,4814.83,CASH
CUST000237,1,Electronics,21 56,Wednesday,49949.78,UPI
CUST000238,4,Food,00 21,Thursday,365.10,CASH
CUST000239,3,Grocery,09 29,Friday,798.15,CARD
CUST000240,5,Toys Games,01 07,Thursday,2628.13,CARD
CUST000241,2,Fashion,01 15,Thursday,3993.82,UPI
CUST000242,1,Books Stationery,11 15,Friday,1511.41,CASH
CUST000243,1,Beauty Personal Care,12 40,Wednesday,2531.87,CARD
CUST000244,6,Books Stationery,07 13,Monday,1583.56,CASH
CUST000245,4,Grocery,02 48,Wednesday,660.07,UPI
CUST000246,2,Fashion,00 52,Tuesday,4386.67,CASH
CUST000247,5,Sports Fitness,02 06,Friday,6145.60,UPI
CUST000248,4,Home Kitchen,03 40,Thursday,2538.15,CARD
CUST000249,2,Healthcare,04 25,Thursday,371.41,CARD
CUST000250,3,Books Stationery,06 27,Saturday,442.21,CASH
CUST000251,6,Electronics,20 49,Sunday,10037.69,CARD
CUST000252,2,Healthcare,06 31,Wednesday,2468.87,UPI
CUST000253,5,Home Kitchen,08 36,Monday,1666.14,CASH
CUST000254,3,Grocery,16 34,Wednesday,1849.93,CASH
CUST000255,2,Electronics,04 31,Sunday,15591.89,CARD
CUST000256,3,Healthcare,01 59,Sunday,1306.25,CARD
CUST000257,1,Sports Fitness,04 41,Sunday,9677.27,UPI
CUST000258,3,Books Stationery,07 45,Friday,1220.44,CASH
CUST000259,5,Home Kitchen,13 01,Wednesday,1579.90,CASH
CUST000260,2,Home Kitchen,04 37,Monday,7926.27,CARD
CUST000261,6,Toys Games,06 59,Saturday,4288.79,CARD
CUST000262,5,Sports Fitness,21 12,Tuesday,7868.18,CARD
CUST000263,6,Healthcare,09 28,Thursday,1884.54,CASH
CUST000264,1,Food,22 08,Tuesday,701.71,UPI
CUST000265,1,Fashion,07 50,Monday,2847.35,UPI
CUST000266,2,Books Stationery,09 31,Tuesday,1842.40,CASH
CUST000267,5,Books Stationery,23 35,Tuesday,1552.10,CASH
CUST000268,1,Healthcare,02 34,Tuesday,1135.53,CARD
CUST000269,1,Food,13 48,Tuesday,328.68,CARD
CUST000270,4,Sports Fitness,07 27,Tuesday,14239.67,CASH
CUST000271,6,Fashion,08 26,Sunday,1925.00,CARD
CUST000272,6,Healthcare,12 44,Sunday,4751.63,CASH
CUST000273,6,Toys Games,04 21,Monday,4787.16,CASH
CUST000274,1,Toys Games,13 42,Saturday,4434.60,CARD
CUST000275,3,Healthcare,05 59,Monday,3506.83,CASH
CUST000276,1,Books Stationery,09 13,Tuesday,1483.29,CARD
CUST000277,3,Sports Fitness,13 04,Sunday,13390.84,CASH
CUST000278,1,Toys Games,09 12,Wednesday,4024.31,CARD
CUST000279,3,Fashion,19 28,Saturday,4568.98,CARD
CUST000280,1,Grocery,22 52,Tuesday,1966.38,CASH
CUST000281,5,Grocery,12 52,Sunday,147.10,CARD
CUST000282,1,Toys Games,01 14,Tuesday,4917.89,CASH
CUST000283,2,Sports Fitness,06 10,Tuesday,12501.47,CASH
CUST000284,5,Grocery,15 30,Friday,887.87,CARD
CUST000285,1,Electronics,03 00,Sunday,19129.47,CASH
CUST000286,3,Home Kitchen,03 34,Sunday,4289.63,UPI
CUST000287,6,Sports Fitness,05 19,Thursday,679.23,CARD
CUST000288,2,Electronics,11 47,Tuesday,44044.19,CARD
CUST000289,4,Fashion,15 30,Saturday,959.02,CASH
CUST000290,6,Toys Games,13 37,Saturday,1624.78,CASH
CUST000291,1,Food,23 10,Tuesday,109.33,UPI
CUST000292,2,Electronics,06 16,Thursday,27792.55,UPI
CUST000293,2,Healthcare,12 10,Saturday,2223.59,CARD
CUST000294,5,Electronics,01 20,Sunday,22571.82,UPI
CUST000295,1,Healthcare,23 06,Friday,2607.46,CASH
CUST000296,4,Grocery,11 25,Monday,287.41,CARD
CUST000297,2,Healthcare,21 38,Tuesday,2456.11,UPI
CUST000298,1,Electronics,04 38,Thursday,14166.78,UPI
CUST000299,3,Grocery,01 35,Wednesday,2381.00,CARD
CUST000300,4,Healthcare,03 44,Saturday,3614.77,UPI
CUST000301,2,Sports Fitness,05 12,Tuesday,14765.30,CARD
CUST000302,5,Healthcare,10 35,Monday,4692.42,UPI
CUST000303,3,Food,09 01,Thursday,724.79,CASH
CUST000304,4,Toys Games,13 41,Wednesday,1510.78,CASH
CUST000305,4,Toys Games,10 31,Monday,3349.21,UPI
CUST000306,4,Food,16 16,Saturday,457.68,CARD
CUST000307,5,Healthcare,21 31,Thursday,3233.33,CARD
CUST000308,5,Books Stationery,17 12,Sunday,1565.89,UPI
CUST000309,2,Healthcare,12 03,Tuesday,1312.59,UPI
CUST000310,6,Food,02 57,Saturday,623.62,CARD
CUST000311,2,Toys Games,02 23,Wednesday,833.64,CASH
CUST000312,5,Beauty Personal Care,02 46,Friday,1936.46,CARD
CUST000313,2,Food,10 48,Saturday,321.57,CASH
CUST000314,2,Sports Fitness,09 06,Monday,11347.01,UPI
CUST000315,4,Food,10 18,Sunday,196.79,CASH
CUST000316,3,Food,22 13,Thursday,503.51,UPI
CUST000317,4,Electronics,06 20,Wednesday,31360.81,CASH
CUST000318,6,Food,18 59,Sunday,389.63,CARD
CUST000319,5,Fashion,13 18,Thursday,1073.34,CARD
CUST000320,4,Books Stationery,14 44,Thursday,1672.56,UPI
CUST000321,3,Books Stationery,09 35,Sunday,695.01,CASH
CUST000322,6,Sports Fitness,02 17,Monday,7639.18,UPI
CUST000323,5,Beauty Personal Care,04 14,Wednesday,2643.85,CASH
CUST000324,4,Sports Fitness,22 19,Tuesday,5610.76,CASH
CUST000325,2,Home Kitchen,01 51,Wednesday,7704.03,CARD
CUST000326,3,Beauty Personal Care,10 21,Friday,1862.95,CARD
CUST000327,5,Sports Fitness,21 17,Saturday,3398.06,CARD
CUST000328,3,Fashion,21 54,Sunday,4240.40,CARD
CUST000329,1,Books Stationery,08 20,Saturday,546.43,UPI
CUST000330,5,Grocery,12 48,Friday,537.68,CARD
CUST000331,2,Beauty Personal Care,07 08,Saturday,2561.59,CARD
CUST000332,5,Electronics,03 15,Thursday,25232.73,CARD
CUST000333,6,Sports Fitness,18 11,Thursday,12791.11,UPI
CUST000334,2,Electronics,17 37,Sunday,21018.77,CARD
CUST000335,4,Food,19 27,Thursday,325.16,CARD
CUST000336,5,Fashion,13 48,Saturday,4540.22,UPI
CUST000337,1,Grocery,03 06,Wednesday,1435.04,CASH
CUST000338,6,Electronics,02 11,Monday,15398.84,CARD
CUST000339,3,Sports Fitness,23 26,Thursday,3249.82,CARD
CUST000340,2,Sports Fitness,10 16,Thursday,11129.70,CASH
CUST000341,5,Toys Games,13 58,Sunday,3095.13,UPI
CUST000342,3,Home Kitchen,06 47,Wednesday,6991.91,CASH
CUST000343,4,Home Kitchen,08 49,Sunday,2089.90,CASH
CUST000344,3,Food,04 34,Sunday,238.70,CASH
CUST000345,5,Toys Games,15 56,Thursday,2749.45,CASH
CUST000346,1,Food,22 38,Monday,70.93,CARD
CUST000347,3,Fashion,23 09,Wednesday,2288.35,UPI
CUST000348,6,Books Stationery,12 36,Tuesday,213.43,UPI
CUST000349,3,Grocery,14 03,Wednesday,849.09,CASH
CUST000350,4,Grocery,17 03,Friday,511.68,UPI
CUST000351,1,Toys Games,20 57,Saturday,2756.89,UPI
CUST000352,3,Home Kitchen,20 12,Thursday,3934.82,CASH
CUST000353,6,Beauty Personal Care,03 02,Thursday,1916.69,CASH
CUST000354,1,Fashion,03 02,Sunday,3914.50,UPI
CUST000355,3,Electronics,19 08,Sunday,20057.14,CARD
CUST000356,1,Electronics,07 43,Wednesday,45916.61,UPI
CUST000357,6,Grocery,14 25,Monday,2935.57,CASH
CUST000358,2,Healthcare,19 19,Friday,4592.26,CASH
CUST000359,1,Food,09 37,Thursday,449.40,CASH
CUST000360,6,Electronics,22 30,Saturday,32235.31,CASH
CUST000361,5,Food,20 57,Thursday,477.56,UPI
CUST000362,2,Electronics,06 54,Tuesday,42126.66,UPI
CUST000363,2,Electronics,17 04,Wednesday,31705.01,UPI
CUST000364,4,Healthcare,18 59,Wednesday,2436.44,CASH
CUST000365,3,Beauty Personal Care,09 19,Sunday,2756.48,CASH
CUST000366,3,Fashion,01 25,Friday,934.05,CARD
CUST000367,5,Food,14 51,Thursday,290.36,CASH
CUST000368,2,Sports Fitness,04 33,Sunday,8654.09,CASH
CUST000369,2,Toys Games,04 14,Friday,4720.67,CARD
CUST000370,2,Sports Fitness,17 26,Tuesday,4384.56,UPI
CUST000371,1,Home Kitchen,22 55,Friday,6513.09,CARD
CUST000372,5,Sports Fitness,12 42,Monday,13101.50,CASH
CUST000373,2,Sports Fitness,18 24,Thursday,6834.02,CASH
CUST000374,4,Sports Fitness,06 46,Monday,4548.39,CARD
CUST000375,2,Electronics,05 01,Wednesday,27814.76,UPI
CUST000376,2,Books Stationery,16 15,Friday,1443.61,CASH
CUST000377,1,Beauty Personal Care,01 17,Monday,534.17,UPI
CUST000378,6,Electronics,02 49,Saturday,2464.06,CASH
CUST000379,4,Sports Fitness,03 36,Wednesday,14107.24,CARD
CUST000380,1,Toys Games,10 09,Thursday,730.97,UPI
CUST000381,4,Electronics,16 00,Tuesday,28732.62,UPI
CUST000382,5,Sports Fitness,13 34,Tuesday,9233.67,UPI
CUST000383,1,Books Stationery,03 41,Tuesday,1525.48,CARD
CUST000384,1,Sports Fitness,12 36,Thursday,1285.30,CARD
CUST000385,6,Grocery,14 29,Friday,2260.36,CARD
CUST000386,1,Electronics,08 36,Thursday,32845.35,UPI
CUST000387,5,Beauty Personal Care,22 22,Thursday,2336.74,CARD
CUST000388,5,Books Stationery,04 17,Saturday,1521.37,CASH
CUST000389,6,Healthcare,18 34,Saturday,4032.26,CASH
CUST000390,3,Fashion,18 34,Wednesday,3937.20,UPI
CUST000391,4,Food,10 27,Saturday,416.17,CASH
CUST000392,3,Sports Fitness,14 58,Friday,4606.21,CASH
CUST000393,5,Home Kitchen,08 18,Thursday,9007.78,UPI
CUST000394,6,Sports Fitness,07 07,Friday,1497.07,CARD
CUST000395,4,Sports Fitness,19 01,Wednesday,11245.60,CARD
CUST000396,4,Electronics,17 28,Monday,45629.96,CARD
CUST000397,5,Books Stationery,06 00,Friday,1062.87,CASH
CUST000398,1,Healthcare,02 42,Wednesday,4595.48,CASH
CUST000399,3,Electronics,14 49,Sunday,39197.85,CARD
CUST000400,4,Beauty Personal Care,01 46,Friday,2008.33,CASH
CUST000401,4,Toys Games,07 46,Tuesday,333.73,UPI
CUST000402,1,Fashion,20 41,Sunday,3673.24,CARD
CUST000403,2,Fashion,00 39,Sunday,506.12,UPI
CUST000404,5,Beauty Personal Care,12 47,Sunday,1838.62,UPI
CUST000405,5,Home Kitchen,21 33,Wednesday,5219.79,CASH
CUST000406,2,Electronics,05 10,Tuesday,9934.17,UPI
CUST000407,3,Fashion,09 10,Monday,4085.92,UPI
CUST000408,3,Grocery,22 59,Friday,191.20,CASH
CUST000409,4,Books Stationery,01 57,Friday,1502.72,CASH
CUST000410,2,Books Stationery,14 57,Friday,1898.41,CARD
CUST000411,1,Fashion,09 02,Thursday,3555.58,CARD
CUST000412,2,Home Kitchen,23 30,Wednesday,1517.03,UPI
CUST000413,3,Healthcare,19 04,Thursday,1574.94,CARD
CUST000414,2,Food,11 42,Friday,388.52,CASH
CUST000415,5,Sports Fitness,07 39,Saturday,9755.80,UPI
CUST000416,5,Toys Games,00 25,Friday,2740.37,CASH
CUST000417,5,Electronics,04 37,Tuesday,43043.36,CASH
CUST000418,3,Healthcare,13 30,Monday,4749.38,UPI
CUST000419,1,Food,18 42,Sunday,125.76,UPI
CUST000420,1,Books Stationery,08 16,Saturday,716.69,UPI
CUST000421,3,Books Stationery,11 34,Wednesday,1105.37,CARD
CUST000422,2,Books Stationery,20 52,Monday,466.25,CASH
CUST000423,6,Healthcare,19 08,Thursday,4531.26,CASH
CUST000424,5,Home Kitchen,04 14,Thursday,5305.71,CASH
CUST000425,1,Home Kitchen,15 11,Friday,9625.96,CASH
CUST000426,2,Healthcare,18 40,Thursday,1937.44,CARD
CUST000427,5,Toys Games,06 03,Monday,2936.98,CARD
CUST000428,4,Toys Games,00 57,Tuesday,1997.23,CASH
CUST000429,1,Food,09 33,Monday,494.79,UPI
CUST000430,1,Toys Games,12 35,Monday,1356.66,CASH
CUST000431,2,Healthcare,04 59,Tuesday,915.05,CARD
CUST000432,6,Grocery,01 46,Sunday,2729.28,CASH
CUST000433,6,Home Kitchen,17 25,Tuesday,7688.98,CARD
CUST000434,5,Fashion,18 47,Saturday,1719.03,CARD
CUST000435,6,Fashion,05 48,Thursday,939.05,CASH
